Year 2011
Age,Men,Women
AveMonthlyPrice,BACKYARD_INFORMAL,486.6970467452243
AveMonthlyPrice,INFORMAL,498.3858046615704
AveVacancy,FORMAL,0.053194
AveVacancy,SEMIDETACHED,0.064232
AveVacancy,MULTIFAMILY,0.099545
AveVacancy,BACKYARD_INFORMAL,0.026649
AveVacancy,INFORMAL,0.025403
Available land for construction by region
166002,0.005001
164002,636.520001
199041,12549.075004
199014,2609.235001
199013,3785.985001
199026,314.925000
199002,17346.885003
199015,1424.435001
199016,7056.185002
199025,0.020000
199027,91.885000
199028,0.035001
199029,1058.610010
199042,117.460000
199043,0.000000
199019,1673.835001
199017,2115.270001
199018,533.235002
199020,1760.190001
199024,73.740006
199033,353.190008
199039,0.170011
199040,0.055000
199050,0.045001
167002,688.450001
199022,592.450002
199021,61.095002
199023,0.130002
199052,0.540000
199051,417.125001
199054,0.015000
199057,0.025000
199035,1058.550003
199034,0.045001
199036,0.030000
199037,0.040000
199045,6327.880002
199038,2137.225011
199046,0.015002
199055,1418.095001
199047,3408.780001
199048,0.410000
199030,0.070003
199031,0.050001
199032,0.030001
199004,534.460001
199003,0.000000
199005,1517.200000
164021,0.000000
167018,1154.404999
167017,0.020000
167019,0.030000
167026,3.150000
167024,0.290000
167020,23.900000
167022,0.010000
167014,51.060000
167011,0.015000
166007,0.000000
166005,68.620000
166008,2434.235001
167006,0.010000
167008,0.000000
167007,0.010000
167009,0.005000
164016,462.235000
164014,100.185000
164017,0.010000
164018,0.000000
199007,190.410000
199053,1712.170000
199056,10.940000
167028,0.000000
199001,0.005000
164020,0.000000
167015,35.495000
167012,0.005000
167001,74.890000
167013,233.555000
167023,0.040000
167025,0.000000
167005,16.030000
167003,0.235000
167027,18.780000
167010,0.060000
167016,0.000000
166010,22.530000
166009,2.500000
166011,0.050000
199011,0.005000
164015,0.000000
199008,231.750000
199006,65.775000
164022,0.005000
199009,165.600000
199010,51.255000
166004,51.370000
Housing costs by income group
Income,rent_250,rent_500,rent_750,rent_1000,rent_1250,rent_1500,rent_1750,rent_2000,rent_2250,rent_2500,averageRent
10000,730156,165034,140111,63629,59954,39200,43974,42521,36431,135811,834
20000,57582,13978,11054,6041,5769,3898,4434,4208,3193,10458,842
30000,4126,866,741,510,479,396,469,458,429,1518,1066
40000,507,81,74,57,53,71,62,70,88,353,1425
50000,319,40,42,17,22,22,33,42,46,266,1660
60000,105,17,12,10,12,6,9,9,26,105,1684
70000,232,37,31,16,21,19,31,34,32,207,1585
80000,460,64,44,38,48,35,32,65,56,395,1598
90000,164,26,25,14,20,10,20,18,23,155,1680
100000,172,27,21,17,21,13,27,22,27,174,1857
jobByRegion,Empl,total
166002,7015,7015
164002,487,487
199041,203264,203264
199014,49558,49558
199013,54673,54673
199026,26247,26247
199002,8071,8071
199015,52118,52118
199016,54533,54533
199025,14572,14572
199027,0,0
199028,17119,17119
199029,74097,74097
199042,8798,8798
199043,7155,7155
199019,28292,28292
199017,29605,29605
199018,66097,66097
199020,24353,24353
199024,24086,24086
199033,68188,68188
199039,112563,112563
199040,31687,31687
199050,17288,17288
167002,6975,6975
199022,21560,21560
199021,21521,21521
199023,45730,45730
199052,5205,5205
199051,15481,15481
199054,6421,6421
199057,7,7
199035,36304,36304
199034,16983,16983
199036,16781,16781
199037,12614,12614
199045,24482,24482
199038,127898,127898
199046,23244,23244
199055,8031,8031
199047,23127,23127
199048,128,128
199030,31375,31375
199031,15440,15440
199032,8939,8939
199004,23523,23523
199003,601,601
199005,582,582
164021,545,545
167018,5045,5045
167017,3164,3164
167019,441,441
167026,1293,1293
167024,550,550
167020,87,87
167022,597,597
167014,489,489
167011,5223,5223
166007,8383,8383
166005,20009,20009
166008,38376,38376
167006,756,756
167008,912,912
167007,6100,6100
167009,648,648
164016,3565,3565
164014,87,87
164017,4901,4901
164018,1484,1484
199007,5418,5418
199053,2840,2840
199056,432,432
167028,222,222
199001,2974,2974
164020,44,44
167015,369,369
167012,6543,6543
167001,1519,1519
167013,0,0
167023,37,37
167025,94,94
167005,27,27
167003,178,178
167027,31,31
167010,1511,1511
167016,534,534
166010,212,212
166009,165,165
166011,293,293
199011,3210,3210
164015,4526,4526
199008,307,307
199006,168,168
164022,510,510
199009,153,153
199010,22,22
166004,2,2
Count of simulated events
MigrationEvent,5957
BirthEvent,31732
DivorceEvent,10552
MarriageEvent,32175
EmploymentEvent,74813
BirthDayEvent,4391978
RenovationEvent,1650506
MoveEvent,215433
LeaveParentsEvent,19288
LicenseEvent,76475
DeathEvent,27561
DemolitionEvent,1217
ConstructionEvent,33014
Year 2029
Age,Men,Women
0,16284,15443
1,16334,15598
2,16501,15781
3,16927,15888
4,17580,16457
5,17746,16907
6,18151,17259
7,18861,17903
8,19322,18396
9,19836,18656
10,20467,19360
11,21053,20021
12,21168,20113
13,21365,20442
14,21588,20482
15,21647,20281
16,21152,20153
17,21141,19977
18,21124,19782
19,32346,30266
20,48691,35053
21,34592,32997
22,37019,35959
23,31615,24136
24,30702,33647
25,37647,30970
26,27722,36751
27,30622,33267
28,26904,31407
29,28340,26411
30,31044,37991
31,34026,27987
32,32226,29533
33,28888,30091
34,30288,34750
35,28744,28154
36,33764,30578
37,31190,33846
38,41223,27911
39,33786,43702
40,36089,37031
41,37214,56491
42,38063,42808
43,34905,39160
44,41757,38814
45,45697,42092
46,62974,38868
47,43903,43764
48,33901,36864
49,36796,37336
50,39920,32824
51,32568,35729
52,34145,33286
53,34764,32811
54,31618,40542
55,35847,27929
56,30300,33748
57,30502,27667
58,27403,35730
59,27555,29312
60,27144,34571
61,21188,25181
62,26645,25375
63,21947,22667
64,20189,34745
65,20713,22543
66,21286,23868
67,19750,22406
68,17624,35234
69,16149,20596
70,23941,22005
71,16268,16406
72,15659,16851
73,12040,19272
74,10100,14928
75,11569,18168
76,11040,13674
77,9866,14645
78,7391,15188
79,5384,9578
80,9279,11073
81,9421,6642
82,9160,5162
83,4176,5073
84,3075,5099
85,2020,7599
86,2034,6717
87,2003,4677
88,1551,4672
89,1241,3480
90,927,2895
91,612,1686
92,472,3456
93,459,1375
94,277,958
95,257,656
96,134,557
97,113,378
98,56,295
99,31,181
100,51,178
hhByType,hh
SIZE_1_INC_LOW,460357
SIZE_2_INC_LOW,402461
SIZE_3_INC_LOW,295164
SIZE_4_INC_LOW,448735
SIZE_1_INC_MEDIUM,467
SIZE_2_INC_MEDIUM,1466
SIZE_3_INC_MEDIUM,1534
SIZE_4_INC_MEDIUM,7730
SIZE_1_INC_HIGH,141
SIZE_2_INC_HIGH,399
SIZE_3_INC_HIGH,262
SIZE_4_INC_HIGH,391
SIZE_1_INC_VERY_HIGH,314
SIZE_2_INC_VERY_HIGH,881
SIZE_3_INC_VERY_HIGH,737
SIZE_4_INC_VERY_HIGH,831
hhBySize,461279,405207,297697,234472,110968,54046,27431,15207,8555,7008
AveHHSize,2.741656852892032
AveHHInc,3854.81875427747,MedianHHInc,2376.0
laborParticipationRateByAge,male,female
<18,0.000109,0.000201
18-29,0.129545,0.134355
30-49,0.520916,0.519242
50-64,0.585084,0.597884
>=65,0.179248,0.111335
aveCommuteDistByRegion,minutes
166002,48.009453
164002,44.03829
199041,26.589909
199014,29.44068
199013,33.783398
199026,28.45866
199002,41.241432
199015,30.860388
199016,31.706509
199025,28.32197
199027,NaN
199028,23.68137
199029,24.140911
199042,30.12767
199043,27.108328
199019,34.402874
199017,34.917282
199018,35.73854
199020,33.620853
199024,26.230377
199033,24.22176
199039,25.115118
199040,26.51678
199050,29.466194
167002,40.074055
199022,33.344154
199021,29.519533
199023,24.10661
199052,35.07672
199051,34.412125
199054,39.099777
199057,44.67664
199035,32.301548
199034,26.164843
199036,29.640602
199037,30.118347
199045,38.912247
199038,25.816864
199046,36.713776
199055,41.9824
199047,39.07367
199048,39.27108
199030,23.454073
199031,22.356432
199032,23.043762
199004,49.17623
199003,48.99742
199005,40.65412
164021,39.221695
167018,40.42011
167017,47.255703
167019,36.69064
167026,35.554356
167024,35.49645
167020,36.212975
167022,36.733707
167014,41.023907
167011,37.837456
166007,47.580772
166005,49.720272
166008,49.131573
167006,47.80099
167008,47.017357
167007,51.491306
167009,50.176468
164016,43.752865
164014,43.411617
164017,45.456844
164018,43.27743
199007,38.302917
199053,39.048878
199056,43.02355
167028,34.55598
199001,49.266335
164020,42.916412
167015,36.500534
167012,36.80701
167001,38.276352
167013,NaN
167023,35.130894
167025,35.582523
167005,35.78451
167003,36.780716
167027,31.129316
167010,36.733612
167016,47.748154
166010,46.764084
166009,45.53724
166011,51.134476
199011,38.39424
164015,46.474407
199008,42.951942
199006,37.38261
164022,44.88108
199009,33.226044
199010,33.513718
166004,51.751225
carOwnershipLevel,households
0cars,1133754
1car,488116
2cars,0
3+cars,0
QualityLevel,Dwellings
1,121690
2,115677
3,150436
4,797032
CountOfDD,FORMAL,921276
CountOfDD,SEMIDETACHED,154447
CountOfDD,MULTIFAMILY,207184
CountOfDD,BACKYARD_INFORMAL,162452
CountOfDD,INFORMAL,270326
AveMonthlyPrice,FORMAL,959.8353368978471
AveMonthlyPrice,SEMIDETACHED,855.5504979255303
AveMonthlyPrice,MULTIFAMILY,1025.0753389185131
AveMonthlyPrice,BACKYARD_INFORMAL,514.1948697613839
AveMonthlyPrice,INFORMAL,520.2866447367815
AveVacancy,FORMAL,0.054107
AveVacancy,SEMIDETACHED,0.064573
AveVacancy,MULTIFAMILY,0.096195
AveVacancy,BACKYARD_INFORMAL,0.029043
AveVacancy,INFORMAL,0.026955
Available land for construction by region
166002,0.005001
164002,619.660001
199041,12229.595005
199014,2493.180001
199013,3661.870001
199026,163.990000
199002,17016.615003
199015,1156.785001
199016,6845.450002
199025,0.020000
199027,89.615000
199028,0.035001
199029,735.805010
199042,99.795000
199043,0.000000
199019,1568.070001
199017,2032.905001
199018,370.065002
199020,1661.145001
199024,0.175006
199033,160.045009
199039,0.170011
199040,0.055000
199050,0.045001
167002,606.905001
199022,486.920002
199021,2.455002
199023,0.130002
199052,0.500000
199051,354.170002
199054,0.015000
199057,0.025000
199035,952.830004
199034,0.045001
199036,0.030000
199037,0.040000
199045,6170.850002
199038,1788.610012
199046,0.015002
199055,1337.770001
199047,3294.545001
199048,0.090000
199030,0.070003
199031,0.050001
199032,0.030001
199004,476.500001
199003,0.000000
199005,1473.405000
164021,0.000000
167018,1106.269999
167017,0.020000
167019,0.030000
167026,0.190000
167024,0.290000
167020,22.875000
167022,0.010000
167014,41.790000
167011,0.015000
166007,0.000000
166005,16.170000
166008,2356.175001
167006,0.010000
167008,0.000000
167007,0.010000
167009,0.005000
164016,434.550000
164014,96.455000
164017,0.010000
164018,0.000000
199007,175.865000
199053,1658.685000
199056,7.160000
167028,0.000000
199001,0.005000
164020,0.000000
167015,33.445000
167012,0.005000
167001,55.070000
167013,230.580000
167023,0.040000
167025,0.000000
167005,14.030000
167003,0.235000
167027,17.435000
167010,0.060000
167016,0.000000
166010,20.680000
166009,1.500000
166011,0.050000
199011,0.005000
164015,0.000000
199008,218.900000
199006,60.330000
164022,0.005000
199009,155.025000
199010,49.145000
166004,48.070000
Housing costs by income group
Income,rent_250,rent_500,rent_750,rent_1000,rent_1250,rent_1500,rent_1750,rent_2000,rent_2250,rent_2500,averageRent
10000,749518,160123,149052,64433,54704,45363,43100,42538,34091,141520,843
20000,59508,13683,11768,5942,5309,4324,4196,3976,3081,10488,831
30000,4144,851,766,478,454,421,427,410,405,1472,1070
40000,518,70,81,44,49,67,50,73,85,332,1389
50000,319,44,56,19,18,22,33,42,35,279,1634
60000,113,15,15,7,14,7,11,11,15,118,1777
70000,233,37,29,15,31,21,31,35,33,217,1708
80000,440,54,53,36,39,40,29,70,58,342,1574
90000,156,23,19,10,15,14,16,19,30,142,1589
100000,162,23,23,13,20,8,27,26,20,154,1690
jobByRegion,Empl,total
166002,7049,7049
164002,489,489
199041,204278,204278
199014,49802,49802
199013,54946,54946
199026,26378,26378
199002,8112,8112
199015,52380,52380
199016,54807,54807
199025,14647,14647
199027,0,0
199028,17204,17204
199029,74473,74473
199042,8844,8844
199043,7191,7191
199019,28435,28435
199017,29757,29757
199018,66429,66429
199020,24475,24475
199024,24205,24205
199033,68529,68529
199039,113124,113124
199040,31846,31846
199050,17376,17376
167002,7015,7015
199022,21671,21671
199021,21627,21627
199023,45956,45956
199052,5233,5233
199051,15559,15559
199054,6454,6454
199057,7,7
199035,36483,36483
199034,17066,17066
199036,16863,16863
199037,12680,12680
199045,24605,24605
199038,128539,128539
199046,23362,23362
199055,8069,8069
199047,23247,23247
199048,130,130
199030,31527,31527
199031,15515,15515
199032,8984,8984
199004,23641,23641
199003,604,604
199005,586,586
164021,548,548
167018,5072,5072
167017,3181,3181
167019,444,444
167026,1301,1301
167024,554,554
167020,87,87
167022,600,600
167014,492,492
167011,5247,5247
166007,8425,8425
166005,20109,20109
166008,38569,38569
167006,760,760
167008,916,916
167007,6131,6131
167009,651,651
164016,3583,3583
164014,88,88
164017,4926,4926
164018,1492,1492
199007,5444,5444
199053,2853,2853
199056,434,434
167028,223,223
199001,2989,2989
164020,44,44
167015,371,371
167012,6577,6577
167001,1527,1527
167013,0,0
167023,37,37
167025,95,95
167005,27,27
167003,179,179
167027,31,31
167010,1519,1519
167016,537,537
166010,213,213
166009,166,166
166011,295,295
199011,3227,3227
164015,4549,4549
199008,309,309
199006,169,169
164022,512,512
199009,154,154
199010,22,22
166004,2,2
Count of simulated events
MigrationEvent,6530
BirthEvent,31590
DivorceEvent,10360
MarriageEvent,32375
EmploymentEvent,67446
BirthDayEvent,4412416
RenovationEvent,1682252
MoveEvent,220061
LeaveParentsEvent,19467
LicenseEvent,57400
DeathEvent,29192
DemolitionEvent,1281
ConstructionEvent,34076
Year 2030
Age,Men,Women
0,16326,15543
1,16324,15491
2,16415,15662
3,16583,15860
4,16992,15973
5,17637,16524
6,17832,16976
7,18228,17342
8,18949,17991
9,19405,18465
10,19912,18746
11,20543,19447
12,21159,20093
13,21242,20183
14,21436,20533
15,21675,20543
16,21738,20361
17,21226,20238
18,21223,20055
19,21287,19921
20,32527,30422
21,48819,35162
22,34782,33138
23,37137,36052
24,31733,24280
25,30840,33774
26,37766,31134
27,27825,36902
28,30740,33405
29,27023,31511
30,28462,26576
31,31191,38120
32,34122,28107
33,32340,29653
34,28990,30245
35,30381,34864
36,28876,28294
37,33879,30719
38,31332,33957
39,41329,28094
40,33927,43825
41,36206,37244
42,37331,56616
43,38158,42950
44,35034,39295
45,41877,38966
46,45888,42212
47,63037,39001
48,43910,43858
49,33958,36979
50,36840,37399
51,39933,32906
52,32599,35780
53,34165,33352
54,34720,32879
55,31620,40571
56,35789,27992
57,30237,33745
58,30368,27727
59,27281,35726
60,27421,29309
61,26922,34519
62,21089,25135
63,26389,25313
64,21704,22658
65,20004,34590
66,20476,22435
67,21022,23763
68,19465,22308
69,17372,34984
70,15863,20442
71,23454,21784
72,15912,16241
73,15250,16668
74,11729,19020
75,9846,14711
76,11204,17833
77,10636,13427
78,9455,14327
79,7061,14725
80,5138,9248
81,8728,10600
82,8749,6331
83,8418,4874
84,3810,4771
85,2755,4793
86,1811,6991
87,1757,6102
88,1729,4181
89,1342,4113
90,1044,2981
91,759,2418
92,470,1430
93,359,2779
94,339,1056
95,196,714
96,187,489
97,90,404
98,77,262
99,37,192
100,48,227
hhByType,hh
SIZE_1_INC_LOW,473050
SIZE_2_INC_LOW,416122
SIZE_3_INC_LOW,301827
SIZE_4_INC_LOW,444843
SIZE_1_INC_MEDIUM,458
SIZE_2_INC_MEDIUM,1483
SIZE_3_INC_MEDIUM,1521
SIZE_4_INC_MEDIUM,7664
SIZE_1_INC_HIGH,144
SIZE_2_INC_HIGH,415
SIZE_3_INC_HIGH,284
SIZE_4_INC_HIGH,377
SIZE_1_INC_VERY_HIGH,296
SIZE_2_INC_VERY_HIGH,842
SIZE_3_INC_VERY_HIGH,704
SIZE_4_INC_VERY_HIGH,754
hhBySize,473948,418862,304336,236205,110832,52640,26197,14172,7690,5902
AveHHSize,2.7064400914959195
AveHHInc,3817.946821025646,MedianHHInc,2376.0
laborParticipationRateByAge,male,female
<18,0.000093,0.000141
18-29,0.134204,0.140031
30-49,0.517736,0.515260
50-64,0.585282,0.597519
>=65,0.173342,0.120095
aveCommuteDistByRegion,minutes
166002,48.23166
164002,44.174152
199041,26.760073
199014,29.494583
199013,33.94376
199026,28.496176
199002,41.208584
199015,30.861887
199016,31.773092
199025,28.40836
199027,NaN
199028,23.87302
199029,24.138632
199042,30.14075
199043,27.446516
199019,34.370285
199017,34.87255
199018,35.79205
199020,33.637978
199024,26.226942
199033,24.303879
199039,25.101458
199040,26.492033
199050,29.623217
167002,40.1077
199022,33.350704
199021,29.522999
199023,24.077005
199052,34.905067
199051,34.505108
199054,39.3478
199057,45.57198
199035,32.33804
199034,26.25278
199036,29.606262
199037,30.133297
199045,38.967754
199038,25.923637
199046,36.79469
199055,42.022877
199047,39.025124
199048,37.991
199030,23.516186
199031,22.412954
199032,23.01395
199004,49.294464
199003,49.906734
199005,40.742237
164021,39.18906
167018,40.328964
167017,47.200138
167019,36.757435
167026,36.07393
167024,34.85452
167020,35.636333
167022,36.85795
167014,41.127243
167011,37.86739
166007,47.94193
166005,49.92016
166008,49.245903
167006,47.688133
167008,46.333782
167007,51.52981
167009,49.410595
164016,44.0291
164014,43.30057
164017,45.55217
164018,43.46451
199007,38.663525
199053,39.19081
199056,42.382664
167028,34.632195
199001,49.238857
164020,42.130806
167015,35.977093
167012,37.015743
167001,38.055172
167013,NaN
167023,36.163795
167025,35.696114
167005,34.15906
167003,37.369755
167027,31.30736
167010,36.27497
167016,48.06747
166010,47.810333
166009,47.347023
166011,49.38892
199011,38.35736
164015,46.04346
199008,43.069893
199006,37.01615
164022,44.313076
199009,33.761723
199010,33.73523
166004,50.02827
carOwnershipLevel,households
0cars,1165614
1car,485170
2cars,0
3+cars,0
QualityLevel,Dwellings
1,124218
2,117160
3,151986
4,791471
CountOfDD,FORMAL,930551
CountOfDD,SEMIDETACHED,157864
CountOfDD,MULTIFAMILY,212915
CountOfDD,BACKYARD_INFORMAL,167956
CountOfDD,INFORMAL,277452
AveMonthlyPrice,FORMAL,962.9970749403193
AveMonthlyPrice,SEMIDETACHED,866.0204865892911
AveMonthlyPrice,MULTIFAMILY,1048.4214836578358
AveMonthlyPrice,BACKYARD_INFORMAL,537.643877159307
AveMonthlyPrice,INFORMAL,539.9443371095001
AveVacancy,FORMAL,0.054977
AveVacancy,SEMIDETACHED,0.065550
AveVacancy,MULTIFAMILY,0.098748
AveVacancy,BACKYARD_INFORMAL,0.030434
AveVacancy,INFORMAL,0.028258
Available land for construction by region
166002,0.005001
164002,583.315001
199041,11880.025006
199014,2395.320001
199013,3542.770001
199026,121.840000
199002,16723.790004
199015,1020.155001
199016,6636.085003
199025,0.020000
199027,85.530000
199028,0.035001
199029,424.450011
199042,71.035000
199043,0.000000
199019,1498.575001
199017,1948.865001
199018,130.535002
199020,1535.385001
199024,0.035006
199033,0.245009
199039,0.170011
199040,0.055000
199050,0.045001
167002,550.330001
199022,419.950002
199021,0.365002
199023,0.130002
199052,0.460000
199051,306.280002
199054,0.015000
199057,0.025000
199035,819.425004
199034,0.045001
199036,0.030000
199037,0.040000
199045,5997.140002
199038,1390.550013
199046,0.015002
199055,1268.260001
199047,3167.195002
199048,0.080000
199030,0.070003
199031,0.050001
199032,0.030001
199004,411.590001
199003,0.000000
199005,1420.580001
164021,0.000000
167018,1055.304999
167017,0.020000
167019,0.030000
167026,0.080000
167024,0.290000
167020,21.375000
167022,0.010000
167014,31.930000
